model,score_test,score_val,eval_metric,pred_time_test,pred_time_val,fit_time,pred_time_test_marginal,pred_time_val_marginal,fit_time_marginal,stack_level,can_infer,fit_order
LightGBM_BAG_L1,0.9966996699669967,0.9984326018808778,accuracy,0.004632711410522461,0.0043523311614990234,0.5372157096862793,0.004632711410522461,0.0043523311614990234,0.5372157096862793,1,True,1
WeightedEnsemble_L2,0.9966996699669967,0.9984326018808778,accuracy,0.006806373596191406,0.0057489871978759766,0.555870771408081,0.0021736621856689453,0.0013966560363769531,0.018655061721801758,2,True,2
